financial_id,expedition_id,total_revenue,total_cost,profit_margin
44979cb4-85bb-4881-9f45-ec0ad2588de6,a965da2a-e247-4ad4-a798-68d8e697a80b,1920.59,1322.57,31.14
e1c5928f-4dc5-49e5-ac02-fd3a2e4e1732,241fe514-e360-45ed-9c4f-b4276bb191d0,10438.01,5724.07,45.16
89bb79a8-7abb-4586-827f-29f5bc6144a2,e9e6a356-de28-4ab7-8d01-9050145c3ceb,10006.65,2597.98,74.04
4efc3bee-edd1-4994-831c-f85e69b59c0e,cdda6d0b-790f-404c-9ec7-442457322346,1773.39,1691.59,4.61
2a324a4a-6525-4a95-8b86-cbc70bce6b42,acf225ca-a6f0-4e70-8098-f1df70dacd5d,1503.95,751.48,50.03
12066164-1c30-4dcc-8d06-df5b15a7a385,b43102ae-527c-4b82-a254-010a0a893dfe,18950.14,12533.99,33.86
973f2a7d-db5e-4a07-b1ee-ca3dad5dda96,224cf638-7026-4d52-8d6a-6f40ec1e67be,18698.26,13962.67,25.33
d05f599e-ce07-47b8-a235-1967db170644,660d54b7-c93f-46b0-9f4d-53bdaf9902ae,4564.28,2587.16,43.32
c5fa40fa-3052-4005-bc65-dfec64950407,38ba4832-022a-4126-99fb-662f40bcf890,4135.48,2699.65,34.72
718c022e-6be0-4f3e-a684-07fcd8c08fef,e4ef71bb-a467-4d15-994b-70c168a0b7b0,5228.01,2374.41,54.58
773195f3-760f-4075-83b1-23168be0c4ee,5d2203f2-6401-49f6-90ce-3d9cdc1dd563,10941.4,3872.89,64.6
ee678dbc-8e3b-48b4-b883-29ba1873d13d,bd280abc-5f84-4dc6-b300-984e08eaac63,3280.65,2660.98,18.89
0394d19f-a953-462d-8368-e856f2134806,84137af0-ad58-42c4-9fc8-34e10cbdba93,11549.92,9063.78,21.53
a3dd6b81-40f1-4b6b-8162-e40ff170a7be,405cd423-8947-4735-a087-c5e0756f5b62,6284.41,2297.94,63.43
de55089a-fe2d-4d87-9424-2fb97af03fb9,d280bdfa-1f4a-489f-979f-131537941eb5,2241.68,1179.41,47.39
e27efa00-7a12-42c9-84f1-f194bbe123c2,b157ffd3-d987-4a92-bdf9-2e869fd6217a,25782.4,15821.84,38.63
c50297ee-2ed8-4bf5-b66b-89c62fce841e,6f1ec24b-b350-4f2e-8d0b-750bd3cfc55b,1459.86,768.68,47.35
8835c4ea-f93f-41d5-8d49-510a497f4958,7795a1d3-7cd7-4d73-94b2-4751c171ee6b,19809.51,5770.25,70.87
00e5ff3d-dbaa-4c19-bf8b-ce394f4a3b85,d55e70eb-fb36-47ca-a426-73f1ce74f7c4,10515.71,5378.46,48.85
c90235a8-8cb8-48a1-8c89-17e8d9a05201,383ed8fd-abc3-485f-b164-f3ece634bf18,2883.58,1015.32,64.79
c6ea677d-aa0a-4a30-875c-1a4d82461388,d0341627-cfb2-4aaf-a2e7-a379fc38675f,5507.42,3098.94,43.73
c80bde8e-bd8d-48f1-9a28-7f5c3fed3fd1,392f97e6-2f88-4897-8361-5fb946842407,3956.5,2384.28,39.74
ce518e3a-ac92-4d76-a04e-b21e534c6e82,ac3d47f1-215c-4768-ab23-b4f1aa715893,4974.77,7888.99,-58.58
fb990438-63a2-48fa-893a-2497fa2d9616,c62e63bf-75d4-485e-be81-c8ac253d43fd,1754.14,1973.86,-12.53
dc82b6f7-641b-4335-8224-06df38fd7cca,d8207e16-6232-4ef7-a54c-93ddd6d35ef8,5736.85,5203.15,9.3
cfa71ab0-698a-4395-9b8e-2b4d4a69e618,49a3661a-d2d7-45d6-8b2e-964101e05e64,4859.5,2608.71,46.32
6e1d6b64-f27a-43ba-9583-b228bbd0fdb7,f447b5fd-2394-4dc6-8bd2-38fb6442f25d,6978.93,7470.81,-7.05
97f251a7-a534-4aa2-8a42-8ac6fe24d6f5,d3667aba-9a96-4239-acac-36d049054402,10630.3,7391.41,30.47
61402962-87e7-4b03-a6e6-6bbdc566899c,4df31ceb-07b5-415d-bd3b-8037f536289f,8765.77,3614.7,58.76
953850b5-5182-4975-8273-8d4273102984,a4d9a6b4-3679-4efd-9814-c777c9da399c,22678.88,15519.1,31.57
e9267aeb-c86d-43ef-86d4-baed1a4a0fb9,d31879d3-6e65-462c-8f96-8c2c7ab5e7b5,27716.64,17761.49,35.92
c95b5776-98e0-4b76-808b-a25d6a3fdb47,68a41f19-01ad-43ee-b02c-ff049219c1de,15134.92,7903.05,47.78
dc9eef3e-fc18-4ef2-9838-066a9bf5ad21,f2151c14-bdca-452d-84f7-4bb10e3b11b4,4552.44,3896.15,14.42
b70d917c-b3f3-4d2f-aca3-f919074a249c,e177f377-aa64-4c04-ac7b-4855187c03ca,2803.82,1703.29,39.25
c3a41b8b-676e-4581-8479-8220f5919c97,803c6355-8e26-485f-b12d-fcd4781c3fea,18581.68,8207.91,55.83
ecc5901d-7f54-44a4-a371-f3a8c59f1773,bec1768a-1ffa-4fca-92b8-df81a37270af,21725.87,11694.59,46.17
96f5ae7e-0105-40fe-b18c-c8fb3e0242aa,b24611fa-1090-43c9-9389-4022e43a408b,5021.23,3840.51,23.51
4d5779d3-2684-48d7-9125-d65d174805ad,7df58953-9516-4d00-b069-e5e41e473eac,9435.95,4482.3,52.5
4737c6e9-ff6a-4e09-b82f-e143e58c8abc,9b5911fc-ee06-4087-97da-7bc24aec52d4,7365.04,4105.78,44.25
40a8d646-aefd-4acb-882a-fab0b7bd3bde,3fe48bf1-2739-4ba1-be9a-55d263a9e7c2,3781.73,2265.08,40.1
1f0fd8fb-4cb5-4abb-8f20-2d425ef4fa48,ee8ef4db-f0c2-440f-9918-516ccac85355,23691.54,9129.06,61.47
ea9e0b6e-32fc-42c9-8a2a-e117100a2981,d879b15b-3e94-457a-b1e7-34e3890f19df,21000.7,6056.5,71.16
faf9ac38-7de3-4a0c-883d-958a55be4305,72984e25-3fe5-47cb-94e4-c545866f03ff,19330.6,6231.85,67.76
fe5a274e-19bc-45ff-9fd2-a9095d0540cd,a6fd8c20-4ada-47e3-bd59-243b728a5ae4,14811.74,6449.43,56.46
ed0f4738-dd67-446a-8528-51f8de397b87,4e634531-3839-4951-8a00-429b19248c33,10003.26,5193.45,48.08
e10d527c-da78-4665-9442-3b3bc6f66ca8,07c01ed2-9494-4b78-9cac-658511dabeed,5249.15,4758.76,9.34
0a022177-93ff-4b4f-8a08-34c5526f98d7,1043ee79-e868-4103-bbbb-0b8b3549f597,1520.81,771.64,49.26
8f3301d8-72a9-48d7-af01-71933b8063b0,08b4e569-324b-44a8-b936-308370a5f4f4,5679.49,1724.46,69.64
83c198e9-630f-4dc5-88bb-ae8974dfd6ab,2314f63f-2970-4324-b1cb-3675a0a491fb,19353.69,18374.39,5.06
44f25372-acb1-4e8b-9153-b7a61f419a06,ec9d4827-3bad-46c3-a0d8-c2793f535b7d,7310.2,4780.18,34.61
9b972e72-4198-4029-b33a-2b9463280f66,008928f0-67c4-4902-91a6-c6b64d3a774f,11716.58,7961.29,32.05
a68a7fdd-05ae-4706-b38d-22de343d1ba3,6b46fdf8-1ad8-40ac-bb02-310c5a384b72,11204.81,5936.53,47.02
51451d07-60b2-42ab-bb27-1e2297f2adaf,7f2b31b8-ec3c-4073-9cad-3f27c8137a9d,1256.29,688.39,45.2
1ed7f9bc-92e1-4f74-abe8-fab72a5a6c8b,48e3a339-c192-4c45-9910-7736f117950c,14034.05,7548.75,46.21
f00e4643-e992-4243-aaef-4929edaa2725,9eb41a5c-a5e2-4a3e-bc9c-d4b65f5aef1c,13432.86,9321.11,30.61
d812590e-81b8-4895-979a-a915762763e1,4ac680a6-2850-43c8-8e99-eb7c21ca6cad,12504.67,8726.6,30.21
5b214ef6-8430-478e-8091-43b84bd9d2dd,5622582d-2e32-4166-8fb4-3c68e9fd3efc,14302.54,14026.08,1.93
ea185a77-048e-41e3-8930-8aeb1fecb88f,6e847651-c836-4f8e-b6f1-a068f5accb77,24959.26,12150.81,51.32
1679cf30-f6f3-4bfa-848a-dd69a93430a3,d9979168-972e-418b-bf65-34d045c6a7da,4493.5,2371.38,47.23
6ef99afe-a8a7-4dc6-b8c7-12252f4afa06,1cb93512-96f0-4354-b273-0bf44f431847,8414.6,6927.31,17.68
023e0fe8-7675-4a16-bf12-27549a7c789c,6d3040e5-3e8a-4e0b-81ec-89049626a08b,6995.11,7440.9,-6.37
b3a04520-2e66-49be-99fb-0780b3d39633,6b082a60-1221-4e2e-9fa8-30f22950f165,5582.72,7785.15,-39.45
0a6f915f-7510-48e4-b3d2-a002db35f8d1,925e5e19-f474-473b-ac56-027d259c3a37,6074.95,2991.54,50.76
92a9f778-cec3-4874-b05d-bea556d45637,08a70590-8b5a-4bf3-9b27-a6cac9c0681a,5804.14,2838.5,51.1
2d82ad81-7f24-4eeb-94ea-22d8225cee09,2a2fd28c-0512-47ed-b230-6828e8a99620,9726.71,10692.99,-9.93
9138993b-f611-40d9-8d79-0a0ec4644993,4d0a8a65-6d03-40a7-baec-f489903484ea,2396.69,2171.87,9.38
19d88f99-0049-4fd6-abee-f472a9cb1979,fcaef584-ed2a-41d2-85ff-84ee968577a3,8961.98,4397.13,50.94
beeb8681-3fa3-41c7-a6ea-3b0b61d650c4,473bb8e0-7193-4b23-9505-6a8cf56b3d1e,4288.92,4504.38,-5.02
cc8be752-3b51-4c0f-92cd-84e1ba1d8a46,880abe8e-3885-4b7a-8b50-20320c5372cb,1427.76,916.14,35.83
3b241549-b4a6-4c84-803b-580e4d79edb8,7aeb54ed-44de-4996-a2c0-8198bbeaf796,8049.16,3859.8,52.05
ccd565db-b1db-462c-86ce-f3203d1870db,3c54ed30-19b9-4923-8c3f-f16785dc02f2,13060.21,9994.88,23.47
568a7e66-812a-44af-8350-7c3db183048b,5b86ae73-9020-467b-8351-1d2907ba24d2,10870.32,9881.36,9.1
6514040c-79cd-4a2c-ad3d-aeb20b507fee,f4824470-6761-46dc-896c-8b0846de7f8c,7842.26,3275.45,58.23
ff42ca2a-f95f-49b1-aaa7-919bbfeb0e8f,8e2d222b-ce30-4abf-ad3d-cef041f3c27c,2653.38,1789.14,32.57
fa8b7406-4c23-4ccc-8d05-64612f46db38,24490533-5e05-4d47-9db7-83474444e464,5774.74,3425.7,40.68
b970a10e-bcc5-4315-920c-bba9b3576b59,57759515-3e25-4777-8856-8ee80b00322b,11764.1,6413.78,45.48
56b36f01-60f3-4c8d-bd30-355ff1de4885,901512f8-dbce-437a-9b1f-f690e5e9496a,2331.26,1005.03,56.89
3f2613d4-c087-4ca8-acce-6d49f0ce3589,95200804-8744-4ad3-a45d-3059655ce90d,3047.27,1187.01,61.05
985ae9a9-a51d-4e0c-a81d-3782ad623f50,6eed8847-ac7c-41aa-852d-8908025fc7e3,6979.01,7501.19,-7.48
bdf76439-aa63-41ac-91a7-fdae2936d9c2,0878bbf9-a40b-4e4d-a7d9-6c9546900db7,3259.78,3319.83,-1.84
6a218129-c7aa-4ded-9792-b80e93f061de,c5051229-22fe-4570-bac2-e238ebc5a93c,5260.84,2486.59,52.73
ca0ae908-4e0e-4edd-9cc6-79e02776fd6c,af951eb7-893a-4f4d-a8d3-17c36e051b92,4052.05,1993.45,50.8
09f9e470-7a37-44d1-bae2-a99fee25333f,f29dd8f3-972c-405a-8ddb-05c9d5c4c00f,1813.59,1256.44,30.72
ca8c1913-c603-45dd-80da-493adbbdd4a9,d653c305-653b-4210-8e19-25a151614fab,2212.14,1204.38,45.56
e459ce77-3e9d-41cb-bd96-e5b447c8540c,142f8ae3-431e-4a93-b0c5-f69c116a3adc,4289.53,2067.38,51.8
9a189fb0-8601-4fe4-b79c-b58dee1d0972,845dcdff-413e-4944-a7fb-56bade721160,2069.66,2090.4,-1.0
641deb96-8681-428e-995d-6917b90c4055,1d9d7d0a-3ad7-48ba-b210-869eb6fa557d,6965.1,4678.38,32.83
398343bb-d130-49ae-99af-a5f1f6fdb445,b92a0680-e17f-4abe-93b5-b498fd62caf7,1932.52,1656.91,14.26
5ca82075-5489-42e0-a643-69488d7fc8a9,64480d0d-fd61-4352-b18a-27f3d902fefc,20072.97,12176.74,39.34
1bb46522-73a3-47d6-927e-ecc8cd30a178,fb33e81d-9b35-4fa1-a046-4c633952ef13,6390.3,6493.64,-1.62
e9b908e2-0b7d-4bb8-9fc4-f8864499cc13,a880378f-7ab4-4705-90b9-0c43fd27fdb2,6217.81,4143.88,33.35
0964ee41-11d9-4192-9622-9676e35eaaa4,0f8ec89a-21ac-4229-9d8c-9bf04b1dbb2d,3561.2,2440.45,31.47
1771e2f3-472f-48c9-b573-703b5f6aad76,be24b93f-8265-49ca-8326-343ac89bb5b0,6676.49,5045.48,24.43
17ea83f9-d3a1-457c-b54f-2d5b96fb215b,190aacde-e349-4af2-bf14-f1d1ee26faa0,5586.74,4720.99,15.5
6a7b7cec-04b9-486a-8a47-f323bf8302c6,1c82eaf3-0b78-404c-a6e0-6e1ea66aba61,3983.76,1596.58,59.92
b6caee0f-9e15-4db6-b7a9-70b8a0698e47,c8019622-b462-4227-9152-007215e4f84c,3983.42,2119.82,46.78
bd7bd82a-349e-40d8-8c3d-ffef9a3d2410,2c479e4a-f559-45d2-a822-f61eaef895f3,13569.68,5430.41,59.98
4c3036f6-e337-4ab3-8348-bbc7d43e4938,42aac45e-bb4a-4d72-b32f-196d436f77c9,13973.51,7057.38,49.49
244bf710-8244-4fdc-bed7-2d2e53b8cc68,44caf309-65af-4798-b434-06ea533a2358,9925.44,9459.34,4.7
9a6fc052-e0a5-439d-b408-f2fc5c3249e4,e83e47c0-cf0b-443f-9f15-66c9a6ed6324,2052.36,2465.94,-20.15
b88eacd4-6d3c-4acf-a744-d437873f2c58,ae20ecd8-ec29-4eb0-83b6-0e158d7cd127,4778.82,3771.76,21.07
59704447-2a31-40d2-94a5-486b23c78c41,36f15d57-7a59-4be4-bbde-89bdbe8e70f0,5724.1,3290.48,42.52
2c5ca250-c8a1-4925-ab15-72d01fa01f1e,15f3da0f-6be4-4190-beae-6c79fb37e11f,11532.54,5113.97,55.66
9ba98012-7d97-4861-8324-1e8bbd747990,2483e9ad-e3ad-41de-87b6-0747e3dc4c76,27864.87,10459.06,62.47
77b1a5b1-0ee6-4695-a909-c4fc7fd7fd6a,65fbce0d-c376-4d87-9625-39d7859585de,3939.02,1469.44,62.7
576ab0a8-fe21-4b70-ab49-1107aa245e77,92cf0f55-0e15-4420-9406-1463f8873d65,2335.27,1300.4,44.31
7924b8df-af49-4865-ad46-eb29e29d3bb4,09475b72-c311-40fa-8158-711d21a3833d,12405.56,6125.45,50.62
7adee7b1-ab94-4657-b451-c9a0c2add115,ce219518-3747-4201-8403-48a21a58da7e,12712.08,7259.48,42.89
702e6c73-b522-4650-b57b-3fee878dc8b7,81191c83-0827-4c83-b887-7397a51951d1,15900.89,12798.52,19.51
9d986209-2e11-4fc7-a058-fdf8713bd217,a477c661-2965-4e87-b0c1-3faaf46e9ef1,3463.84,1641.44,52.61
a9ea06d7-fb41-43db-a4f5-a53a6bc57a55,3460233c-e2ad-4954-ab9d-300e88657826,5666.8,3496.37,38.3
3334699b-48b5-461b-8fac-e72e50b65007,02b34616-2724-43f6-8ebf-0a32094135a9,1092.06,562.04,48.53
1d853e43-ba49-4602-890a-450c7c55b216,ead0efb0-258f-455e-b1d1-96f3325c1a46,10887.23,6162.51,43.4
8f34a304-c016-4e24-acd3-4516337a63d3,2077dfd6-fb98-4f70-9a85-ef891a0b2bb4,14636.7,9021.92,38.36
1425969e-1ea0-4d86-a871-bad5b569c2ca,6fdd918a-1041-4d76-bdcb-b1a6196e15ae,6350.01,5072.91,20.11
31b0530b-5826-4fa4-8a0c-01267a72c808,516ec11a-d913-4c43-8e5b-da15f2978d07,3387.73,1775.68,47.58
59c4889a-5b9a-4bff-88d0-0a2dda539997,892d5611-1ef5-4c20-b6fc-d2d1baec0090,7143.97,5758.97,19.39
71aa5204-0e9d-434f-b983-86aa166e4460,0c989bc3-ba29-4c5c-86ee-fc8c6f14936a,1840.11,1204.03,34.57
ebb951db-29b5-4d14-875c-b41bd5ad7011,8563aba9-028b-435b-af09-f1328522c3f2,3559.26,4281.03,-20.28
27b555ca-c9fd-46f2-857e-e5857d43ca7e,ade5bd30-a1e6-467f-900e-7fd3575beac9,10203.61,3339.08,67.28
bf189347-ffa5-4375-8ab7-94a2bca1eab3,852afe08-79ae-4d5c-bb2d-d97188017b25,3143.29,1403.31,55.36
7261b981-3d18-4256-9e4e-a95f1a21e93d,76b3cba3-13cc-447f-975a-bffeac2d74ee,2844.13,1185.61,58.31
66e0adce-725d-4552-8788-aecd58032190,9d82bb19-32db-46f5-9905-a7cc997e4534,2450.64,1083.7,55.78
e4321872-6bf5-4f41-97b9-8fd2cecdc14c,2d9883ed-8629-46fc-96ca-c6777df35608,8875.35,5632.41,36.54
262151d3-b059-4993-8dc4-4387b0564c01,2b215eb8-0be9-4980-9ceb-e9344eeae12f,11770.51,9627.15,18.21
785c0c80-14c7-46f6-99df-0f84f3af7a63,e60a099f-6e7e-4152-892f-7b667c719fca,12580.52,8769.27,30.29
bc82b297-eb38-45c5-94d4-94fe6bed307f,ab206ed7-6a8b-45cc-a3d6-437b1f8ce14a,8821.83,8200.64,7.04
704f5150-ca9d-42b1-9818-b2e5e4a26d3c,e9b83d6b-8492-4347-9bd9-b48552025f7c,26849.19,14989.43,44.17
e9ad32b3-0ff4-49cf-881a-e0fa42def5fe,79d4ea82-9955-498f-9ac7-9e7388a490cd,15598.21,12891.93,17.35
c38febcc-8729-4891-a713-e55a5ced68e2,7dbe0050-7fb4-476c-9400-0465dbc6af4f,16433.33,6570.72,60.02
e45d3d9c-c023-436a-945c-27716a71c10c,d08b3bdf-337d-41b2-b254-710019575c88,26495.48,8383.64,68.36
3059d8e4-4e07-44b2-8303-dc819a4d5c6e,1be86f93-7e63-4b0b-bea3-4fde0303b319,6163.87,3704.53,39.9
9dfcc523-283c-4714-895b-8d8097f29cdc,6c089a12-744f-4c09-8d67-5e1bee0549ab,2766.26,2676.91,3.23
95acc499-b78a-478d-85db-410c797a637d,7d8d5bcc-6fa5-458e-a8d6-ac3016e40523,8856.24,7657.76,13.53
8385047a-8351-4ea5-bb98-8f1e0eaf11df,2ae4c075-b37b-4e30-be18-1a9b40826900,5473.51,2070.76,62.17
8bc72fff-c551-449e-bb8e-52b1d7842c84,767f9326-eddb-48f0-811c-0fb075d72e8e,8308.66,2194.75,73.58
a6987e06-8029-4fc1-b54f-527769ae3255,81fb5c39-e1d8-4f14-a287-434a6f5bcdc8,5088.82,4416.58,13.21
22164094-726a-4a72-b311-16b4cfbdd7f6,26d5d0fc-261d-4d01-8a6f-00fb7df60758,7552.46,9990.96,-32.29
27fa1cc1-537b-4dbe-8f07-17a1229e9156,c75e3e4a-63c1-400d-856d-702f68be58e8,6299.2,2899.44,53.97
4c1b7bc3-d718-4d6c-b2eb-6620902f3aeb,f123726c-caea-4c64-a082-13390579d641,11510.55,3106.73,73.01
492b61d4-60bd-4e89-8570-dbb063e9e206,04b53b8c-75e6-48ad-8c5d-c23da325ef54,5682.34,4086.63,28.08
2421b19a-78e3-4b35-a49a-48a06d1c90ce,5b27e53c-2756-471b-85d7-b9732c91c94a,4638.82,2488.57,46.35
dca4f122-fe22-4aa7-89a6-ae51a88a4919,d44b4045-4689-4b2d-88fa-65d0fee3c763,3444.29,1965.64,42.93
3f045749-dfbe-4907-9770-b59dd1544685,29c9fdd3-febc-4f8a-b4b0-77edff9edf95,3121.75,2153.39,31.02
ea80e1c6-98fa-451b-a901-64c3621c0a08,f96efa0d-6e6e-4947-942e-a95a65e045ac,2586.73,2927.07,-13.16
99ef567b-1c1a-4a26-988c-4f86a9140257,5afaa86e-ca3e-4496-abb8-a8dc0870ea61,10258.14,5280.57,48.52
21055783-9679-4612-9bdd-e809ecbcc448,1b718fb8-8e59-4b4c-b1fa-91f580555ebb,8060.01,11369.3,-41.06
d4cd7c1f-df34-41a6-991f-96bd712fbd24,3d063cac-bb54-4a95-8df7-b53730a7af12,6640.01,6124.31,7.77
70ddcff0-0bff-47eb-bccf-af973e09ccc7,7a989762-44c0-43af-9957-0da6b1cd248c,1745.39,1230.3,29.51
e8601f49-8a2d-4621-b3a5-dde41496d888,a58fff08-a416-4ce7-8622-98ce49069e71,4042.0,4896.37,-21.14
d340f098-eb80-40f3-b14d-7a36b9d20627,74e1df56-b198-4eef-8d2c-2703fc7dfe4b,7801.77,5396.92,30.82
1253294e-35c8-43da-93f7-d3785532da68,5ee96e09-cff9-4920-9786-d983d209fb70,4618.62,4644.5,-0.56
431a7fe3-d3ca-480a-a357-5efc2ae4bf70,2908513c-4b1a-4660-a854-4c2f40edbe7d,3389.6,2281.34,32.7
2004b7d3-7640-4372-80eb-2ea48203602e,6a642249-45b9-428e-9321-99e131f34d91,8864.0,5393.0,39.16
0542132a-9ca9-4974-a69b-b508c0593574,002d607b-ed40-47a7-85a1-1336959a964c,4140.96,2285.6,44.81
8236f121-a327-457b-8bbc-e7df1051c861,b21d632e-dc10-4d40-bde6-ea81fb108377,6632.15,7669.72,-15.64
14b28d0c-b9df-452f-9c8f-6d23dcb20c93,ac0a6620-ef4f-4938-b61b-e0f81f369d74,9823.55,5738.98,41.58
1fca3470-2e92-483c-851d-735be304b385,5048cb3e-0a41-4100-a001-180c0b7b5d05,3701.91,1874.32,49.37
9fd732a6-a7f4-426b-91a9-472f2e2416b9,d56300f4-cc2c-4f75-87e4-2f70247e2093,16220.84,8320.62,48.7
f4a68831-a3b0-4933-9785-c65c84d18c42,9ab282e8-8880-4e63-b9a0-5095f48aaafd,18664.7,12406.18,33.53
85d315a1-d650-4e0c-9a0b-fa913aa16362,f0fdcaef-8050-468a-9d70-fb65dedf1c91,10406.16,5005.45,51.9
f85c09b6-fa4b-4d4a-aeff-7b164ba1673b,bcfd7373-19b4-4ea9-b580-b04c1edfb734,11171.82,7123.93,36.23
7ce4a21e-bade-4f1d-9d9c-7a53ea9b5f16,0956ca91-24a6-450a-8188-1e04d10dbe6c,15781.54,12353.81,21.72
bbe6a4d3-bc75-42ac-aea3-d5721cbfe796,2a0099c9-4110-4353-87e9-418620ef790d,3628.26,2463.02,32.12
1d38f2c4-7654-4dd5-aded-269c7c83c1bf,f413b980-7623-455f-996d-160a49c5a074,15970.69,6519.14,59.18
49e5e4f9-66a2-4154-8545-0a08fec49e68,1eccabc6-2454-4f1e-b042-5f1533cd2e1b,12139.66,4512.13,62.83
383ca9fd-be55-4217-a75a-670c51acdf1a,64041c98-386b-4a36-954b-5e03fd5ccc83,6493.2,2425.56,62.64
b151d6ee-3d33-4d61-8b6e-7c41b951f8d0,75d6fc8e-b63f-429d-b11e-cb9420ff8d92,8437.24,12576.09,-49.05
1b8f27ca-288d-472a-874d-67f76ff923aa,26cb02be-eb2d-4ddb-b7c2-4f095541ee60,2439.6,2561.25,-4.99
14f1eb90-495a-4c83-91a3-2f6e852df49f,621fd81c-9eab-4b5b-a1d0-942542ce1f77,6013.0,5294.27,11.95
0908daa1-e108-4682-91df-935be0cd8195,01cf343a-0f29-4f12-b123-d28a9a28ad44,1203.26,747.73,37.86
fd88d893-ec17-47af-9d94-35f2be7f7b59,5fd2c408-f284-4392-8aba-9e984408855f,3217.25,1503.34,53.27
7d972bcf-4aad-486f-aeee-b99531b535b6,cc761244-fccb-4ac5-90fa-b0fe0ebf40d8,5634.06,8867.24,-57.39
68da2334-0327-4985-901a-ea01642d3820,d0e3a75e-67bd-4d76-9e53-1515642fa47f,3951.73,2870.17,27.37
ccdca17b-4f15-4192-95a9-72374a9111ca,3a48ee59-f600-407a-8b5f-06068e6a7358,9343.98,4685.25,49.86
bc30ccf7-0bd8-469a-a43a-1670b5bb0720,bbf2663b-5ed0-4672-8872-75f708039c8f,3784.01,1972.97,47.86
7bff4772-4cb5-42eb-a7b3-6edf171b54ea,195ed341-1ad3-4fed-8720-288912bb2643,2312.29,1512.75,34.58
066fb51f-352e-451b-b773-235292db662e,e285a2fb-305b-4011-8b81-119fa7a318ae,2837.24,1190.14,58.05
4e472c76-ad42-4ae9-b11f-84217510a080,88a8a0ca-57f1-421c-89f3-75f4265bd5a7,5985.71,4075.43,31.91
926288d1-749a-4c72-876d-c5b4edbe57f3,dd4e1322-9a9c-46dd-962b-fcfdeb8d238e,10686.06,3498.08,67.27
f5514ce7-73da-4e99-86c3-217606b699eb,ae2d8609-00eb-4620-b3c1-307487d6c32d,16944.46,9681.48,42.86
dd653a0f-dc78-4fd7-b968-828f5bf841c7,bdd2a190-7afb-493b-845a-94939a8a9c73,12391.3,4227.84,65.88
93f63afa-d447-442c-bd08-c54a1a8da958,dc9e0673-8a0f-44c7-8274-d36dc40e072b,5696.2,2586.97,54.58
3719afed-2412-4ed7-9252-0000fb220ca6,358ba3b5-07e1-43b6-9993-a679c0db0918,1309.35,1055.86,19.36
a36ba55a-2e67-47e2-bdb7-8b843472ca0d,cf4b6eb8-02f3-4f3a-8844-69e6ceb16cfa,10990.46,7898.69,28.13
5c2f79ae-d654-4636-b90e-a4cbd29dae68,5349ef27-5f87-4207-ab86-0fbeaed5c69f,3435.84,1782.4,48.12
9d18e582-10c7-4ac9-bf15-f2e6fb938180,a0df4a40-7056-4cbe-b00e-4e75de37e0ce,10477.61,9993.55,4.62
60998b53-6b49-4128-902f-51a875d1e107,5502ffa3-51eb-4cb1-8730-4d8f77ea1f13,3539.7,2604.07,26.43
c5e7a330-bbd2-4cd3-9200-5f73e43ed984,2284ea0b-2ba1-473c-a2c1-6df0c54d2337,1474.73,763.87,48.2
4d042497-c45f-4cfc-9a6c-7b9f8aa34583,92aea57a-c584-4a1b-be3d-01f05a06d21e,4556.31,3588.98,21.23
4232bb12-6824-482e-8ec1-42e9aec6687f,e90ec899-9c5e-415a-b11b-f64ce0fd8154,14754.4,7680.77,47.94
88668e6f-46ad-4ceb-9949-d1f15abac255,b067efb5-13c0-4973-b18f-27de048fcd88,1250.85,577.82,53.81
0a2537c4-5651-4b55-a1bd-433a7619861e,0b5d19bc-f55e-4a39-be16-e7b70e7b1dda,2347.99,888.86,62.14
cac051dd-6453-422b-9ca4-c6f383683ee1,c7a3aedb-f708-41b6-b64a-ad735f29c34c,8888.59,2646.57,70.23
8356adde-ef8f-41a3-bb0f-a3ddb5d5e329,49cc35b5-40a6-460d-88cf-95b7fba6f900,20135.58,9939.48,50.64
42bfd700-3556-4e9e-8330-94aa7ed1bb5d,4c9bd706-31a2-4504-b407-340a2a016061,4673.45,3445.38,26.28
e8311e13-153a-4f69-8c90-fd7a9802598f,120da70a-32ad-4d33-a0ce-457ce9ab6335,1193.61,585.71,50.93
52f0d2dc-4735-4be9-9a00-3dac8cc82cc5,19da5ebd-c44e-4154-b8b8-fcc952fae5b9,8930.22,5688.67,36.3
5fce6c7d-90b4-439a-8ece-d7330d181ecb,6f203611-c21b-4ab8-b243-3b58826c6a93,5895.29,3600.56,38.92
dca9c770-f867-4eb9-b8d7-cffa4c1f7b3a,6ee58a0d-186b-4eca-8b45-1be3c720638f,12211.77,6524.31,46.57
4c08b98e-ef54-4be0-b76c-17ede85792bf,85e03861-6311-449c-be86-0bd7625f0b37,1287.2,609.34,52.66
9f0d07da-9e7f-48fe-a2c8-547c19d56e50,0308bca0-c85c-4303-8379-05e39062d3e8,4204.54,3466.98,17.54
8d6135b5-7309-4344-8630-4ba1d2ea79b2,c80a36eb-0894-4f80-898e-0e6e5210c89a,5517.7,2587.41,53.11
cbab12bb-144c-431b-b532-6cd2dc1da003,d3f2ddfa-2973-4fc2-8a03-df8378cd99dc,3212.99,3338.97,-3.92
64ee6961-77a0-4307-85de-5435ee65eece,a2baa3e5-ea7f-4f3c-9cf0-829d25c28e2a,5615.94,3622.69,35.49
