weather_id,expedition_id,weather_date,temperature,wind_speed,precipitation,visibility,weather_conditions
f6d86078-52df-45c3-9876-8d7f5935925a,a93d6cdc-b22e-478f-8374-d6530ca3eea7,2024-05-02 19:00:12,39.91,42.46,43.25,Clear,Sunny
52817fdd-6790-4221-89fb-4677647d7fa9,b562c0d7-8071-4568-9da6-713831eb3baa,2024-05-02 19:00:12,28.64,60.83,99.98,Foggy,Rain
41f25cc4-61af-4623-852b-45dc9e6b2943,04ec9201-802e-401a-bf05-efd7bb6b6a57,2024-05-02 19:00:12,3.92,17.91,91.77,Clear,Snow
3ed13d9f-67cc-4957-bb60-a97209891f4f,ad306705-0bf2-49c1-89c3-ee16bc087a8a,2024-05-02 19:00:12,-7.72,143.47,56.13,Cloudy,Sunny
8bfa9fb3-33fb-481e-a454-c6c8d3402cf5,9986d1ce-61c7-4eb9-9513-6132c21624fa,2024-05-02 19:00:12,-25.31,57.94,48.33,Clear,Rain
b0a760cf-a997-4420-8773-910ce155b1d9,464a8b4d-a50d-4e8f-befe-63988940b0ed,2024-05-02 19:00:12,-22.43,25.2,28.41,Clear,Stormy
34be4093-5593-46ae-be85-960012c3f30a,e55a5d1c-593f-4df5-8e7c-2444651012b9,2024-05-02 19:00:12,23.63,29.32,44.44,Clear,Stormy
d0c0fa74-0001-47e3-8c07-9a163242bb89,8b922168-53cd-4169-85d8-d414a8e7f143,2024-05-03 19:00:12,30.83,54.18,80.59,Foggy,Stormy
f9b35250-d134-4632-852e-51a900e6e3c0,edf7c6f1-4a36-4f17-aced-0e5634101835,2024-05-03 19:00:12,-21.24,79.63,69.6,Clear,Rain
d0b43279-5bcb-4fab-81aa-e8e261fd918e,b4d6cd89-3460-481a-b326-9aee0cc9f5c2,2024-05-04 19:00:12,-9.52,5.44,20.33,Cloudy,Stormy
ca627759-da33-489e-a626-17115fb5e5e3,e4ca8bcd-4fb5-4baa-a7e4-86cb6dce03d8,2024-05-04 19:00:12,11.84,115.49,31.57,Clear,Stormy
2d193378-eb52-4ec6-b042-f03aa3143d30,7b3bcdfd-4bae-4909-a392-bde7a3cb8e67,2024-05-04 19:00:12,23.65,1.19,99.48,Foggy,Stormy
8c2e38a4-728c-41a3-88b2-606da0f5f0b8,909bf974-1a63-4b12-a4e1-dc39bc13b997,2024-05-04 19:00:12,-27.01,31.43,97.21,Clear,Stormy
de516f41-fb31-4ac3-a4ce-6e67b9adbc1c,de0aaf12-1ffb-4536-b198-7d98cbc3a341,2024-05-04 19:00:12,-18.49,78.69,93.18,Cloudy,Snow
c55df29d-19ea-4b92-88e4-4f7b8e2cd40d,8bf30614-3b57-4e65-af25-2778f43272b0,2024-05-04 19:00:12,36.32,19.8,26.54,Cloudy,Stormy
e9a7b680-7f3e-48df-abd8-0173f967236d,ed1e3f1a-3052-401c-93c3-0676d9496632,2024-05-04 19:00:12,-16.49,60.34,16.02,Clear,Stormy
2515678c-f47a-4ec3-ad68-561c6f777b4c,8df7fafb-b455-45b9-ac62-70a7c9f65ce4,2024-05-04 19:00:12,-14.79,53.23,58.61,Cloudy,Stormy
eb867590-086b-4133-9605-bb259108b79e,b556781c-e65e-4b11-9a26-a76ef5966f8e,2024-05-04 19:00:12,-16.56,51.59,63.75,Clear,Sunny
2abb81a9-06fa-497b-b360-6003c6fd67bf,d493df78-13e5-4357-bb5a-e47428927d8d,2024-05-04 19:00:12,4.01,149.03,34.47,Cloudy,Sunny
e366a7b5-7ed2-409b-93a4-4754b68c2fcf,4ae9466e-a4ab-49a3-ae68-c99e74e5b134,2024-05-04 19:00:12,-19.45,2.67,60.67,Clear,Sunny
166acfae-f28e-4bc9-b9a7-71ea96ca2deb,78eec794-20d2-42ac-8ea1-6cf0ff5569ef,2024-05-04 19:00:12,-23.9,64.87,27.89,Foggy,Snow
9f390e71-b4fd-4c54-8e97-b82acc298c2b,bab4b062-b6d2-4a5e-886e-cbf1a4728a41,2024-05-04 19:00:12,-7.17,44.55,48.39,Clear,Snow
c4276cdc-fac8-45f2-8796-13aa2cb9b049,718dd5b9-83fc-4530-8c73-e4a71e1846f1,2024-05-04 19:00:12,39.19,12.12,49.55,Cloudy,Snow
66e770b0-2cf3-4a47-a79e-f54f33d387f1,46a9b7d5-184d-41b8-b269-e09db185b596,2024-05-04 19:00:12,6.35,128.14,44.52,Foggy,Stormy
14d46336-6ad1-40be-9a57-589bd9856f60,a4f4a2c9-fc34-4bd6-9933-9016c37108b7,2024-05-04 19:00:12,-14.12,119.55,18.85,Foggy,Stormy
63886b00-5763-4a50-b655-6d26ea9e7a80,6843cba2-9710-49c4-a17f-d4f755eb3ce6,2024-05-04 19:00:12,20.49,134.94,83.71,Foggy,Snow
295a528b-d63e-494f-8e4c-85e28149f502,a393856a-6d92-4537-8fa1-6663312e86d1,2024-05-04 19:00:12,15.71,15.86,6.98,Clear,Snow
e87dc969-fccb-4946-b975-b860558fc474,3ee81177-a233-4d53-8fdd-58155add5eae,2024-05-04 19:00:12,19.66,136.31,21.06,Clear,Rain
81c610b0-544a-4d73-ab52-103d04a0e9d8,ff4671af-f94c-4fa6-abbb-76bf865a491b,2024-05-04 19:00:12,-6.83,122.31,29.95,Clear,Sunny
71dd1534-67b4-427f-bb6f-69b591d9fa7a,db8f9d4a-2ede-4262-80f2-38d599056c68,2024-05-05 19:00:12,-19.04,108.2,38.25,Cloudy,Sunny
a9de9b9b-8b34-4c4e-ae26-301cb078b8e7,8123748e-379d-4c72-a50c-8c308dcbc409,2024-05-05 19:00:12,29.05,102.61,26.46,Foggy,Sunny
292c8f94-bfdc-4be0-ad6c-74524f19bd47,10b26b79-a6eb-41d1-9ad0-f8e04b7fa050,2024-05-05 19:00:12,-6.42,0.84,26.65,Cloudy,Rain
c14801a4-7b80-40b4-8f69-a8407ba3d9be,e7a691e8-62cb-46cf-9989-1bd9893b9cd7,2024-05-05 19:00:12,10.38,122.93,39.16,Cloudy,Rain
a0df2292-b4de-4e42-b536-b859be366c5e,c634bd83-45fd-4e8c-83bb-eaf2f5487b25,2024-05-05 19:00:12,-15.24,41.49,90.21,Foggy,Sunny
9347cefd-730d-4e18-bf77-07479ddb24bc,0266e81c-1763-446a-8d35-2c97da9c3ea6,2024-05-06 19:00:12,0.7,129.35,15.17,Cloudy,Rain
9058ce67-72e3-4b77-a541-b79be302e325,0eec4c38-e9ca-4599-adcb-56d793a3ece3,2024-05-06 19:00:12,2.86,29.24,60.47,Foggy,Snow
554a0caa-fbc1-488e-a3d9-608bc05c4acb,b26efcde-46a5-4608-98ff-42312c9028ca,2024-05-06 19:00:12,36.59,148.24,35.97,Cloudy,Rain
f003b8f8-1ca2-45fc-aeb5-231d5fad757a,16ee7070-24b3-404f-9dc9-5d81fd776199,2024-05-06 19:00:12,29.14,98.13,73.67,Foggy,Stormy
7d33c30f-5473-4d5e-a95f-8c93b588967f,be64191d-3e9b-45c4-a482-6d2549b9f1e5,2024-05-06 19:00:12,39.82,52.76,74.32,Cloudy,Sunny
fbe970ba-d865-4df2-a0a8-32725e0384c9,bfd3610a-fbdc-4307-ab7b-5497e9ba5079,2024-05-06 19:00:12,12.22,35.85,26.08,Foggy,Sunny
26b154d2-3920-4c17-9488-2cd84949da27,4398984d-b1a4-4472-848f-b8131ee0a45b,2024-05-06 19:00:12,4.25,81.96,78.74,Clear,Sunny
8d669308-7f13-4f7e-b150-7620cc9fd37a,c5f41f1b-3c62-4fdf-ac67-f0c83552159c,2024-05-06 19:00:12,23.81,110.76,77.81,Foggy,Sunny
4034fb7e-2536-4822-9911-cad4e2bc5f88,d61fe80f-affb-463c-aef6-d3ceb25332d5,2024-05-06 19:00:12,-26.94,107.19,22.14,Foggy,Rain
9f23a32b-4845-42ea-a039-8482eb6693be,ed0794ee-d3ed-4bf7-8118-89b476cbbae1,2024-05-07 19:00:12,-0.59,29.34,57.8,Foggy,Stormy
94dbb44a-1221-4639-8e22-a5c060c50b0e,5e96f61d-dd8c-4fc6-aaab-4e75ea07dfa0,2024-05-07 19:00:12,34.9,42.74,82.45,Clear,Rain
f723a4dd-d161-4afa-a323-91214262be66,b018d4d4-3b21-43d7-8234-b10a3ed78d58,2024-05-07 19:00:12,19.15,126.61,69.7,Cloudy,Stormy
64735921-e44d-43e3-b0df-3dc0339fd41c,4a4a7407-cb2f-4383-9a1d-6578a65508b3,2024-05-07 19:00:12,36.01,76.49,53.05,Clear,Rain
b1a04aa3-5d49-40bb-ad19-a5bc92ea7d7d,45eff6c0-dc33-4de5-9c97-af449423c091,2024-05-07 19:00:12,3.55,127.69,44.69,Foggy,Rain
1c472f13-b3b9-4bc8-9b45-0cbe4cce18c3,dcfef588-565a-47d2-b2f7-766c39b49b30,2024-05-07 19:00:12,-3.9,82.9,38.99,Cloudy,Rain
5f6dd8df-d54c-4656-bc1a-a59d682f5362,472d8faa-bc41-48cf-a2ce-6f0d94f1cdfe,2024-05-07 19:00:12,-28.5,39.49,68.16,Clear,Stormy
1643c1e6-b1e0-405c-bcbe-1d901897f766,ecfb0105-85e0-4b08-9f11-2b727fae022e,2024-05-07 19:00:12,34.39,50.93,83.96,Cloudy,Snow
9f5fdaf5-fb34-4fe1-82fb-1e8671bdf7dd,08c2c202-23c1-4d15-999e-ecb08398d798,2024-05-07 19:00:12,-24.38,83.25,45.85,Foggy,Stormy
2f9001b2-ce77-4e40-822a-3f494365953d,e4075c83-c65c-459c-a0c2-ff64c10d1066,2024-05-07 19:00:12,6.39,88.74,37.59,Foggy,Rain
c4ef8d7b-29cd-4529-ad1d-2389b17f57bb,6062611e-99e1-4a89-abef-8d25217743db,2024-05-07 19:00:12,-12.24,113.47,81.45,Clear,Stormy
14ed4451-a5b2-4ff4-b811-4db0b3daac1b,f108702e-6aff-477b-853e-6b7fcc5ecd6b,2024-05-07 19:00:12,-10.64,105.55,20.2,Clear,Sunny
17275668-0c14-4a96-b38b-96fc789752c5,205f700a-3121-4851-9526-7055a281c967,2024-05-07 19:00:12,35.98,18.06,55.17,Cloudy,Sunny
2c771438-dc57-4001-a4c2-45caa96dd4cd,1655828c-7f33-4b51-b32a-f12e21e4a699,2024-05-07 19:00:12,9.76,87.09,71.19,Cloudy,Rain
df9bbda1-f605-4879-8c1d-76f085bd449b,88e3609b-ebaf-47cf-a4f9-028c90ee43a3,2024-05-07 19:00:12,-26.32,114.88,38.58,Cloudy,Rain
8f149d84-f3c4-4b39-bc7b-fbf20a5ef081,4727174c-ddbf-4d81-920f-44d9cf93d7ad,2024-05-07 19:00:12,29.14,0.09,28.57,Foggy,Snow
8779841f-4d63-4a19-98af-6d5853b870a5,76f3f2d2-8f3e-476f-ac34-37a8631d7c8e,2024-05-07 19:00:12,4.49,66.58,12.84,Foggy,Rain
975bb1b9-87e2-4adc-95da-38d78b9083d0,f5f54813-8bff-41e9-afb0-a5a05fa71533,2024-05-08 19:00:12,-9.14,12.82,44.73,Foggy,Rain
47f95cc6-0c5f-4b13-9f47-f65dcfa74f44,cb66580e-6d84-4021-a5a8-6de45e805c2e,2024-05-08 19:00:12,-18.87,86.63,73.32,Foggy,Snow
5eb58a2c-beb2-4860-b948-b0c90c1b5a6f,c4e782b2-119e-42dd-9a5a-8d53b3929a4e,2024-05-08 19:00:12,-10.94,119.58,36.24,Cloudy,Rain
6c73e4c9-f380-4705-98ea-f6c61d3ef615,ab173edc-2abb-4b14-ab23-efac1ee2e091,2024-05-08 19:00:12,-1.77,134.49,44.23,Foggy,Stormy
ccee698c-838b-447f-95c7-588fab7eeba1,7b3463a9-d9ac-4eb1-ab76-66002b9762bd,2024-05-08 19:00:12,-0.87,35.43,83.86,Foggy,Sunny
5d90c398-bf46-489d-89f4-dce8d6aa419a,03018dd4-f217-4a9d-b8cc-e4b54c9dd6ae,2024-05-08 19:00:12,-27.42,119.1,35.22,Foggy,Sunny
233a02af-5878-4e7b-a755-eb5b40937428,70f28f5c-3e5d-4e9d-8835-478ed8c0a7ed,2024-05-08 19:00:12,-27.99,111.57,10.27,Foggy,Stormy
3546f166-4776-4fde-b064-e566ca02ac32,f9c31512-5013-4aec-9fe2-ca7a7e56fba7,2024-05-08 19:00:12,3.07,57.96,0.72,Foggy,Stormy
f367f7e3-0531-4683-aa91-15e32c59cc31,21547c67-ebb1-4aab-92ec-5cd78fa9fcdb,2024-05-08 19:00:12,-0.22,143.88,29.16,Clear,Snow
294023f7-a565-4093-9bb8-20637c687c26,dbeb157d-c64f-4bfd-a080-04fa1541457d,2024-05-09 19:00:12,20.2,15.08,88.55,Foggy,Sunny
0ecbd713-7948-447d-b2db-07d63e62c04f,376ef366-a4e2-4506-a0a3-f224cba79672,2024-05-09 19:00:12,-2.51,12.54,22.47,Clear,Snow
5c1eb870-0d04-41f0-b337-49e70bd4ce32,ad6ee046-57ac-498b-9b37-b141fc1f94ff,2024-05-09 19:00:12,-16.32,104.34,12.38,Cloudy,Sunny
0042e837-d3eb-48a5-9c86-5989912717dd,37012ed2-a2ae-4867-8afb-e382177678d9,2024-05-09 19:00:12,33.14,64.62,62.63,Clear,Stormy
bee0225c-8d8d-4cac-a52d-b4859525763b,432ddaec-4d4c-4b16-959f-c6ad8f577cd1,2024-05-09 19:00:12,3.02,1.96,5.34,Cloudy,Sunny
238b5d8a-a522-44c4-a8db-3700c8cb7754,1f509afa-9e36-4d97-b413-5fd180857883,2024-05-09 19:00:12,37.67,70.97,16.52,Clear,Snow
0499bf94-df23-4e58-b2c6-da07abda117f,e5cddfde-a8e4-460a-9751-fa21fb7cd3da,2024-05-09 19:00:12,21.85,36.37,81.03,Cloudy,Stormy
d6d323ac-d986-444d-a9b2-33e264c9b58a,f4310a07-ad71-45ba-8b64-b9f7a2d37895,2024-05-09 19:00:12,-11.95,7.47,9.92,Foggy,Rain
bd10d748-ebd6-4bf2-91e4-7ce8c5cbd075,6d136fd7-b742-431c-8cf4-a6e55665893a,2024-05-10 19:00:12,-13.44,86.11,36.88,Cloudy,Rain
3e1d35c3-5bb1-4ff5-a0c9-50f66957abed,8d8503e3-5c4e-4289-ba83-dcca5e660831,2024-05-10 19:00:12,16.5,97.33,21.96,Foggy,Snow
dfb9b7b4-e23a-4cd6-a7e1-2b4b67ee0b84,22c50431-8c5c-4bfb-8923-a4baa4dfe0e9,2024-05-10 19:00:12,-0.12,56.2,69.74,Clear,Snow
e78dac54-3f52-41c0-96d0-b08958ca352c,6fa4ad08-ea59-479c-86ff-f35d84d684ac,2024-05-10 19:00:12,-6.52,58.93,81.92,Clear,Rain
f0e24020-a3fb-47dc-acc4-5b5bf735be5d,8caa25f6-8c7c-4e57-af10-29f8d9057717,2024-05-10 19:00:12,-26.71,96.79,2.62,Foggy,Stormy
b668e2b8-5ffd-4f78-bd32-1a2e455782ab,c5d31c2c-612d-4c9b-84ea-3c074760abe8,2024-05-10 19:00:12,-0.39,12.87,67.15,Cloudy,Stormy
dac97230-44d4-46b3-a001-777827d4fd09,33c1c14a-5451-4c89-b4d8-72594cdd3c37,2024-05-10 19:00:12,33.1,115.94,19.56,Cloudy,Stormy
d6734a30-a8a3-405b-85e6-490cc66cd613,6b9ba6ca-f77e-44b1-bcb9-fadf9ef246f0,2024-05-10 19:00:12,-16.31,132.24,2.66,Clear,Snow
abac485f-6a3c-4784-be47-e2abf273fc40,412adfc6-60f0-49bc-89ba-293d493f713e,2024-05-10 19:00:12,-4.5,68.1,50.32,Foggy,Rain
070f2990-4909-4f92-9aec-22c5811d0e89,a8554352-4d65-4d6a-aca9-fd2799c13b57,2024-05-10 19:00:12,39.61,146.78,79.46,Cloudy,Snow
e0108831-7c73-48d8-af02-5c26d3934c8b,91e1d9c5-9acd-4462-a376-10c53157a7a7,2024-05-10 19:00:12,6.54,57.15,35.82,Clear,Stormy
e558ec30-1f59-426c-b991-7b12ef2832af,f3dd8fee-dad4-4593-a623-41f3fe280dbd,2024-05-10 19:00:12,2.04,79.82,83.53,Cloudy,Rain
a431b98f-464f-4dae-af05-075a7af7028d,78e64449-60bc-4149-ab8c-2afe0abd21b7,2024-05-11 19:00:12,12.47,17.29,12.83,Clear,Sunny
2226a826-0151-412e-8e28-e93dbbc3d97a,4176337a-f8d3-466f-9a38-28e5f0494fd0,2024-05-11 19:00:12,38.53,53.46,53.28,Clear,Rain
589ffb32-59d5-4c34-a5d0-a56449c2cf34,20b5348e-08af-43ab-a167-70534631ba67,2024-05-11 19:00:12,21.86,114.98,28.0,Clear,Sunny
161c636e-e1f2-4941-b686-0d9a500e9eb5,d5b5c35f-6426-4d23-8d85-ad22b76f29d7,2024-05-11 19:00:12,32.87,59.87,8.7,Cloudy,Snow
67f5a893-fe3c-4568-abc0-7bde07ad6dff,0abe46d6-b7fd-4f9c-a953-4724216d3cb2,2024-05-11 19:00:12,16.55,137.73,0.23,Clear,Rain
12b0b392-c89b-4bb3-8c09-b2c324e3094b,2136ccbd-7d7d-4298-99b5-7ccafce4bdf9,2024-05-11 19:00:12,-15.54,30.46,76.59,Clear,Snow
6018ee8c-e4f0-4374-9520-40ec2f437f4c,361d1add-af7e-4792-a7a6-d62487ace375,2024-05-11 19:00:12,-23.43,85.62,19.61,Foggy,Sunny
3a15970b-dc27-4381-bfe3-baf8f9723606,68919bc1-c163-4036-b8e1-a2858e39a79f,2024-05-11 19:00:12,12.04,97.13,43.13,Cloudy,Rain
ab3c5114-9fe6-451a-9c28-c508d0adb56d,36986717-5f6f-4ae2-a9d5-0609562d2275,2024-05-11 19:00:12,-4.84,123.42,51.78,Foggy,Sunny
33581905-b584-48a5-b104-b1b80ad3b21b,432ce708-dce0-40d6-ac79-69aabb24396f,2024-05-11 19:00:12,22.11,118.73,67.91,Cloudy,Sunny
f1a9821a-2043-48f7-a017-e42f88e5f0a2,c902192e-377c-4f42-9d1c-6664f2723caf,2024-05-11 19:00:12,-17.51,14.59,37.46,Foggy,Rain
5c92133d-bdff-4c6d-98fc-2ffecff9b15c,e451af12-669f-445f-afcf-7b89785a1b91,2024-05-11 19:00:12,21.09,75.56,15.98,Foggy,Sunny
b4c667cc-aba6-407f-b6d3-e3398923ae0a,8f3a39b0-2e37-4e00-b91d-96fb6c0fd393,2024-05-11 19:00:12,-17.37,57.98,46.46,Clear,Sunny
0f4a1287-eb9b-486f-bf2e-524c22d11708,f4655ecc-7667-447c-a17d-8e4289c5eebf,2024-05-11 19:00:12,-22.84,124.65,6.15,Foggy,Sunny
94840d25-7e07-4e0b-be4f-e030671a3589,48ce1b7c-d9d2-435d-b534-cda71be0cd8b,2024-05-11 19:00:12,33.38,9.42,65.34,Cloudy,Rain
99f2a443-1d25-477a-bf21-48318e8b76ee,a4bb44a8-d5d3-49e8-b0f0-e59efc3e4cf2,2024-05-11 19:00:12,-26.9,96.92,95.4,Clear,Rain
95820e22-a681-42c3-b3d4-96558bc96dd9,bda65563-89fb-4c4f-8abb-2cbad90343c0,2024-05-11 19:00:12,8.17,31.85,40.26,Clear,Rain
d1d441c8-a393-4923-85de-38b27b06437c,b24f7f6e-d8a6-4d60-a57c-980a7b785a62,2024-05-11 19:00:12,26.78,25.76,42.85,Clear,Sunny
ba2f8b87-2817-45f5-9757-8793c45bf8b0,3ffede47-0162-44f3-84c5-6da6d8a58a38,2024-05-11 19:00:12,12.16,133.36,75.66,Clear,Stormy
169afe4a-8bc6-4774-847f-4c688ca2c263,1e5fa190-bb3b-46e0-9508-f8ba9fe1312c,2024-05-11 19:00:12,3.07,56.61,48.36,Foggy,Sunny
f8e24e20-11f2-45e9-9531-ff322a998da5,8ffa5dd0-0eef-4bb5-a7f9-f8a96f9854e1,2024-05-12 19:00:12,-20.61,146.15,13.24,Clear,Sunny
ac07f5cb-fd2b-474b-bfbe-adc551deb3bc,2ce7a2d6-78cc-428e-868f-cfe712566250,2024-05-12 19:00:12,-24.9,15.26,80.02,Cloudy,Sunny
21731e61-9802-411b-9183-bc8f366ecbe8,a03b53fe-996d-432d-a864-bbc3b5a807e4,2024-05-12 19:00:12,-14.16,47.52,66.06,Foggy,Rain
28a6f0d3-8970-4791-8977-d9b4c605a818,4a4a70b6-1480-4524-88d7-db4b7d5e2f49,2024-05-12 19:00:12,-2.26,40.64,32.08,Cloudy,Rain
50e46894-1b4b-4f6f-b363-95fb8522c99a,9b89db79-637e-477d-b62b-fde037bcd400,2024-05-12 19:00:12,24.16,70.48,63.51,Cloudy,Rain
5cdee7a6-fe26-4f67-b5b3-81b0dd748afa,7171f1ae-1f48-470b-92d4-081ea0ac4395,2024-05-12 19:00:12,-9.5,48.74,25.91,Foggy,Sunny
cff09624-1100-470a-bc95-d69fae57620b,f8efe901-d0b7-4749-8e61-09ccf02de7f9,2024-05-12 19:00:12,-17.7,81.67,4.54,Foggy,Snow
44423a8f-c7d9-4712-b36b-d14d1470bcd8,41de5742-74ae-4aba-8831-f2c5ca6cbafc,2024-05-12 19:00:12,-17.51,44.46,41.96,Clear,Sunny
47507d94-9166-4c48-a448-06b1b0fe64f7,0e874aa9-fe47-496b-8f00-d714c3364985,2024-05-13 19:00:12,26.39,103.65,9.66,Foggy,Rain
2cdd9060-3254-44da-b8e6-1fd06e224f1a,ed9fa690-db57-4213-9a3a-b1e49b2a23d6,2024-05-13 19:00:12,-17.57,53.4,96.47,Clear,Rain
93007348-a92d-4652-a864-0b517d078f9e,4baa4058-24cf-4a5b-8929-463c837c620d,2024-05-13 19:00:12,-19.88,128.69,71.14,Clear,Stormy
63d0bbff-de65-4053-9ca7-0d78e43f7159,c0ccb8bf-799b-49fd-babd-3da4180d96a4,2024-05-13 19:00:12,18.43,35.19,94.62,Foggy,Sunny
ea8b4d9b-06bc-4f8f-8d45-1ad2e9994bcd,2cf615cb-51a4-4616-a6f2-aaf195fbaf6e,2024-05-13 19:00:12,1.97,65.42,43.32,Clear,Rain
5decfbdd-b6a5-4e12-816e-dc60b491e117,18cb433b-e300-4dcb-9f5b-ad8f47dbb693,2024-05-13 19:00:12,36.68,118.38,31.4,Foggy,Snow
41b5be16-8dfd-4fb7-938e-ae00755492e6,7bb1a02c-ba42-4c4f-bd1d-689e6ef5c880,2024-05-13 19:00:12,-13.93,36.31,82.63,Cloudy,Snow
2a7a7faa-0ba3-46d4-baf4-112d66e491aa,7c94ec12-a15f-4996-b86b-8a2cbfac3eef,2024-05-13 19:00:12,-13.89,29.31,76.03,Foggy,Rain
0243b158-6aef-4936-b724-d1bb6ab2ab14,ce82da2c-a7ff-4e0a-886e-084deca8d338,2024-05-13 19:00:12,-18.24,132.82,96.33,Foggy,Sunny
89413da1-31c9-47ae-92e8-1b4b04b7026c,99937223-a6f6-40d7-b60d-9d31d4174bab,2024-05-13 19:00:12,-0.43,139.99,44.58,Cloudy,Stormy
b59a9c8a-575c-437b-9910-e2369861a06c,a6dc543c-6c32-4e2a-838f-d4d412b97bdf,2024-05-13 19:00:12,15.71,75.4,56.76,Cloudy,Snow
42fb0d86-35f4-42f0-97e7-8516b79c2cc6,7b0e68e5-97dc-4014-accf-5121a8a3e130,2024-05-13 19:00:12,3.63,75.28,4.38,Cloudy,Sunny
bcb9e6e1-987c-4c20-a37c-93bf3d653b5a,f897eea3-c95b-432f-a2e6-ac17f8a8ad79,2024-05-13 19:00:12,24.05,24.71,11.39,Foggy,Snow
d80fc0d7-29ac-4297-976f-a8c28349ece5,e187511a-0ff1-4527-b8e3-30438d7638cd,2024-05-14 19:00:12,35.63,99.93,50.04,Cloudy,Snow
e33320e4-4a59-48a1-bd66-a83a2183eb0d,61e6a47e-7ebf-430c-a42f-971bf137215f,2024-05-14 19:00:12,-4.29,77.89,67.23,Cloudy,Snow
5d2c730e-2d2f-4506-b856-75cb26c37a9c,e55909ae-fd50-41ea-89be-43cd7cabb30b,2024-05-14 19:00:12,31.39,113.25,65.06,Foggy,Sunny
154a92c0-5e2f-401a-985d-cbedef911a96,107c3eb9-2d3e-4457-a9fe-6afb1739861a,2024-05-14 19:00:12,-1.8,135.85,33.11,Foggy,Sunny
f2f115d0-f8f5-4a0d-81ab-b7ec91a5621e,142d4269-e476-40e8-938d-5859b8dbb03a,2024-05-14 19:00:12,23.36,98.85,1.59,Foggy,Sunny
185b16cd-92c8-4ea0-b7e4-0be2de85c197,a43259c3-2f1a-4edb-88ec-4d514345a57a,2024-05-14 19:00:12,-16.7,54.16,36.14,Clear,Snow
7f2fa90b-15b5-4773-b4ec-25e6fe4d3412,9708a2ac-6d98-4579-a6ea-829e910a7f08,2024-05-14 19:00:12,-16.14,93.96,73.45,Foggy,Snow
3f27e0a0-ff89-469d-91ba-a4ab2497a6ae,a0c74c4b-9e49-4f44-960b-dfb9f956cd9d,2024-05-14 19:00:12,39.28,147.51,56.72,Cloudy,Sunny
23a567bf-dafe-4df2-b5a4-10998584f717,d2bcb730-9f0e-4c7b-9af0-687b4bb9c304,2024-05-14 19:00:12,-23.41,74.8,3.68,Foggy,Rain
f1c9477b-4a90-4609-9b1e-90e781351a4a,9a1ce4d8-4da2-4158-9805-e1a6bdbc22e1,2024-05-14 19:00:12,29.8,56.97,88.63,Foggy,Snow
22dbac31-46ff-4454-98bd-3e6402e70194,e1bdeb60-824b-4a72-95b2-819204644482,2024-05-14 19:00:12,31.95,82.01,82.42,Clear,Sunny
2aab1581-5f45-4c43-93da-5eb937a0a055,a8d13e91-5d92-4129-983d-2c719545b826,2024-05-14 19:00:12,25.49,2.19,77.86,Cloudy,Stormy
82e9f0bb-3a62-4857-83af-15c0c4bcf4a4,cf4f4cd2-8b39-48c6-9c3d-9e455cf81f87,2024-05-14 19:00:12,4.84,1.17,27.47,Foggy,Sunny
a3d9aafc-ff3b-44e0-8d00-bb248e0aff17,c3959080-75e1-49d0-b2f7-cc768e4f5b26,2024-05-14 19:00:12,28.46,92.07,51.09,Cloudy,Sunny
946a45eb-199e-4097-bd41-cd3f53b00e3e,281945de-3c54-46c1-9f38-b82f5d66272a,2024-05-14 19:00:12,14.59,18.12,91.07,Foggy,Rain
e7808bad-51ec-4eea-8348-f8091d8aecb4,fd05afbd-c660-4bde-824a-59a23b3dee40,2024-05-14 19:00:12,-23.41,129.85,48.81,Clear,Rain
d9495514-8f02-4517-b1bb-96bbacbfd5ff,51d21a44-03a0-4d1c-952b-132c7491571b,2024-05-14 19:00:12,17.16,86.0,72.4,Foggy,Sunny
f99c9d91-a6f9-4a37-a5db-8f5d342df297,bef43d75-e533-46dc-a5d3-c11640b09179,2024-05-14 19:00:12,37.48,3.39,3.71,Foggy,Sunny
7a93154a-7219-4421-893b-abcb5d472c32,af9eaf88-f072-434c-83a7-905e49924cfa,2024-05-14 19:00:12,-22.28,80.54,92.45,Cloudy,Stormy
4e927e16-905b-4936-b332-cffbc06a5df1,f4f20354-25cc-4a94-9d4a-5105ae6b81bb,2024-05-14 19:00:12,20.38,118.11,13.35,Clear,Stormy
304bad4d-41cd-4c63-a111-ea545d3f5185,4372f662-96ea-4b6f-9039-767e8b62ceed,2024-05-15 19:00:12,-9.36,99.69,47.15,Cloudy,Sunny
43cb4d4c-3820-48b1-96e6-e1f7a283eab9,117825a2-3b23-49f7-bf1b-cf120a973868,2024-05-15 19:00:12,-8.69,98.85,80.87,Cloudy,Rain
16139d50-5127-4d89-8ace-e999d9bb0113,8a2259ea-e6f8-47c8-ab9b-9cbc243e6ef0,2024-05-15 19:00:12,10.15,21.95,17.47,Foggy,Rain
504f21de-7590-4ec2-99b0-d46cd0a6e3f3,36ccb361-4102-41c4-a017-7e372ee8b315,2024-05-15 19:00:12,-5.54,119.52,18.98,Clear,Rain
53a7564a-132e-418d-818a-acc5fa4bcf2e,8c36953d-412d-4e11-833e-3c270ae2d746,2024-05-15 19:00:12,-28.62,35.61,43.16,Clear,Sunny
9728a4ea-a1ce-4d7a-b366-82c1986cbc90,efc41d77-9c3b-45fa-9fbc-319a3aefaef5,2024-05-15 19:00:12,-4.58,35.44,35.79,Foggy,Stormy
